ensembl_gene_id,DNASU_CloneID,GeneSymbol,description.ASUCloneT,TF_Name,Family_Name,DBDs,Superclass,Class,Family,Subfamily,TRANSFAC,UNIPROT,UNIPROT_HUMAN,UNIPROT_MOUSE,UNIPROT_RAT,description.ASUCloneF
ENSG00000170561,NA,NA,NA,IRX2,Homeodomain,Homeobox,3,3.1,3.1.4,3.1.4.1,PR000002340,NA,Q9BZI1,P81066,D3ZGA0,iroquois homeobox 2 [Source:HGNC Symbol;Acc:HGNC:14359]
ENSG00000170581,NA,NA,NA,STAT2,STAT,STAT_bind,6,6.2,6.2.1,,PR000008288,NA,P52630,Q9WVL2,Q5XI26,signal transducer and activator of transcription 2 [Source:HGNC Symbol;Acc:HGNC:11363]
ENSG00000170616,NA,NA,NA,SCRT1,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.2,PR000677031,NA,Q9BWW7,Q99M85,D4A919,NA
ENSG00000170653,NA,NA,NA,ATF7,bZIP,bZIP_1,1,1.1,1.1.1,1.1.1.3,PR000008681,NA,P17544,Q8R0S1,B0BMY0,activating transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:792]
ENSG00000170689,NA,NA,NA,HOXB9,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.8,PR000013881,NA,P17482,P20615,D3ZW24,homeobox B9 [Source:HGNC Symbol;Acc:HGNC:5120]
ENSG00000170949,NA,NA,NA,ZNF160,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.76,PR000678379,NA,Q9HCG1,,,zinc finger protein 160 [Source:HGNC Symbol;Acc:HGNC:12948]
ENSG00000171056,NA,NA,NA,SOX7,Sox,HMG_box,4,4.1,4.1.1,4.1.1.6,PR000013614,NA,Q9BT81,P40646,D3ZTE1,SRY-box 7 [Source:HGNC Symbol;Acc:HGNC:18196]
ENSG00000171291,NA,NA,NA,ZNF439,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.33,PR000453717,NA,Q8NDP4,,,zinc finger protein 439 [Source:HGNC Symbol;Acc:HGNC:20873]
ENSG00000171872,NA,NA,NA,KLF17,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.2,PR000274819,NA,Q5JT82,Q8CFA7,D4ADI3,Kruppel-like factor 17 [Source:HGNC Symbol;Acc:HGNC:18830]
ENSG00000171956,NA,NA,NA,FOXB1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.2,PR000010121,NA,Q99853,Q64732,,forkhead box B1 [Source:HGNC Symbol;Acc:HGNC:3799]
ENSG00000172059,NA,NA,NA,KLF11,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.2,PR000011187,NA,O14901,Q8K1S5,E9PTS6,Kruppel-like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]
ENSG00000172201,NA,NA,NA,ID4,bHLH,HLH,1,1.2,1.2.8,,PR000460404,NA,P47928,P41139,E9PU21,"inhibitor of DNA binding 4, dominant negative helix-loop-helix protein [Source:HGNC Symbol;Acc:HGNC:5363]"
ENSG00000172262,NA,NA,NA,ZNF131,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677385,NA,P52739,Q8K3J5,B1WC22,zinc finger protein 131 [Source:HGNC Symbol;Acc:HGNC:12915]
ENSG00000173068,NA,NA,NA,BNC2,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.19,PR000700446,NA,Q6ZN30,Q8BMQ3,D3ZZ22,basonuclin 2 [Source:HGNC Symbol;Acc:HGNC:30988]
ENSG00000173120,NA,NA,NA,KDM2A,CxxC,zf-CXXC,2,2.6,2.6.1,,PR000014070,NA,Q9Y2K7,P59997,D3ZTJ7,lysine (K)-specific demethylase 2A [Source:HGNC Symbol;Acc:HGNC:13606]
ENSG00000173253,NA,NA,NA,DMRT2,DM,DM,2,2.5,2.5.1,,PR000271001,NA,Q9Y5R5,Q8BG36,D4A098,doublesex and mab-3 related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:2935]
ENSG00000173480,NA,NA,NA,ZNF417,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.1,PR000450585,NA,Q8TAU3,,,zinc finger protein 417 [Source:HGNC Symbol;Acc:HGNC:20646]
ENSG00000173757,NA,NA,NA,STAT5B,STAT,STAT_bind,6,6.2,6.2.1,,PR000006112,NA,P51692,P42232,P52632,signal transducer and activator of transcription 5B [Source:HGNC Symbol;Acc:HGNC:11367]
ENSG00000174197,NA,NA,NA,MGA,"bHLH,T-box","HLH,T-box",1,1.2,1.2.6,1.2.6.7,PR000677474,NA,Q8IWI9,A2AWL7,D3ZP58,"MGA, MAX dimerization protein [Source:HGNC Symbol;Acc:HGNC:14010]"
ENSG00000174197,NA,NA,NA,MGA,"bHLH,T-box","HLH,T-box",6,6.5,6.5.5,,PR000677474,NA,Q8IWI9,A2AWL7,D3ZP58,"MGA, MAX dimerization protein [Source:HGNC Symbol;Acc:HGNC:14010]"
ENSG00000174279,NA,NA,NA,EVX2,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.10,PR000715351,NA,Q03828,P49749,D4ACC8,even-skipped homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3507]
ENSG00000174306,NA,NA,NA,ZHX3,Homeodomain,Homeobox,3,3.1,3.1.8,3.1.8.5,PR000060966,NA,Q9H4I2,Q8C0Q2,Q80Z36,zinc fingers and homeoboxes 3 [Source:HGNC Symbol;Acc:HGNC:15935]
ENSG00000174586,NA,NA,NA,ZNF497,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000676409,NA,Q6ZNH5,,,zinc finger protein 497 [Source:HGNC Symbol;Acc:HGNC:23714]
ENSG00000174595,NA,NA,NA,KLF14,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.2,PR000677835,NA,Q8TD94,Q19A41,D3ZVG6,NA
ENSG00000175105,NA,NA,NA,ZNF654,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.7,PR000677509,NA,Q8IZM8,Q9DAU9,D3ZMK5,zinc finger protein 654 [Source:HGNC Symbol;Acc:HGNC:25612]
ENSG00000175325,NA,NA,NA,PROP1,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.20,PR000016472,NA,O75360,P97458,Q8CJH7,PROP paired-like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9455]
ENSG00000175745,NA,NA,NA,NR2F1,Nuclear receptor,zf-C4,2,2.1,2.1.3,2.1.3.5,PR000008370,NA,P10589,Q60632,F2Z3S9,nuclear receptor subfamily 2 group F member 1 [Source:HGNC Symbol;Acc:HGNC:7975]
ENSG00000176024,NA,NA,NA,ZNF613,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.30,PR000676346,NA,Q6PF04,,,zinc finger protein 613 [Source:HGNC Symbol;Acc:HGNC:25827]
ENSG00000176165,NA,NA,NA,FOXG1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.7,PR000016231,NA,P55316,Q60987,Q00939,forkhead box G1 [Source:HGNC Symbol;Acc:HGNC:3811]
ENSG00000176293,NA,NA,NA,ZNF135,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677431,NA,P52742,,,zinc finger protein 135 [Source:HGNC Symbol;Acc:HGNC:12919]
ENSG00000176399,NA,NA,NA,DMRTA1,DM,DM,2,2.5,2.5.1,,PR000461081,NA,Q5VZB9,Q8CFG4,D3ZIZ0,DMRT-like family A1 [Source:HGNC Symbol;Acc:HGNC:13826]
ENSG00000176472,NA,NA,NA,ZNF575,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677736,NA,Q86XF7,Q3TXZ1,D4AB91,zinc finger protein 575 [Source:HGNC Symbol;Acc:HGNC:27606]
ENSG00000176678,NA,NA,NA,FOXL1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.12,PR000010125,NA,Q12952,Q64731,,forkhead box L1 [Source:HGNC Symbol;Acc:HGNC:3817]
ENSG00000176692,NA,NA,NA,FOXC2,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.3,PR000016213,NA,Q99958,Q61850,Q63246,forkhead box C2 [Source:HGNC Symbol;Acc:HGNC:3801]
ENSG00000176887,NA,NA,NA,SOX11,Sox,HMG_box,4,4.1,4.1.1,4.1.1.3,PR000019697,NA,P35716,Q7M6Y2,P0C1G9,SRY-box 11 [Source:HGNC Symbol;Acc:HGNC:11191]
ENSG00000177030,NA,NA,NA,DEAF1,SAND,SAND,5,5.3,5.3.2,,PR000676325,NA,O75398,Q9Z1T5,O88450,"DEAF1, transcription factor [Source:HGNC Symbol;Acc:HGNC:14677]"
ENSG00000177125,NA,NA,NA,ZBTB34,C2H2 ZF,zf-C2H2,2,2.3,2.3.2,2.3.2.1,PR000676828,NA,Q8NCN2,A2ATY4,F1LW70,zinc finger and BTB domain containing 34 [Source:HGNC Symbol;Acc:HGNC:31446]
ENSG00000177311,NA,NA,NA,ZBTB38,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000676864,NA,Q8NAP3,Q3LR78,Q5EXX3,zinc finger and BTB domain containing 38 [Source:HGNC Symbol;Acc:HGNC:26636]
ENSG00000177888,NA,NA,NA,ZBTB41,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000676908,NA,Q5SVQ8,Q811F1,D3ZMX0,zinc finger and BTB domain containing 41 [Source:HGNC Symbol;Acc:HGNC:24819]
ENSG00000177932,NA,NA,NA,ZNF354C,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000076458,NA,Q86Y25,Q571J5,Q9EPU7,zinc finger protein 354C [Source:HGNC Symbol;Acc:HGNC:16736]
ENSG00000178403,NA,NA,NA,NEUROG2,bHLH,HLH,1,1.2,1.2.3,1.2.3.4,PR000460562,NA,Q9H2A3,P70447,D4A2E3,neurogenin 2 [Source:HGNC Symbol;Acc:HGNC:13805]
ENSG00000178573,NA,NA,NA,MAF,bZIP,bZIP_1,1,1.1,1.1.3,1.1.3.1,PR000016782,NA,O75444,P54843,P54844,v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog [Source:HGNC Symbol;Acc:HGNC:6776]
ENSG00000178951,NA,NA,NA,ZBTB7A,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.8,PR000002773,NA,O95365,O88939,Q9QZ48,zinc finger and BTB domain containing 7A [Source:HGNC Symbol;Acc:HGNC:18078]
ENSG00000179059,NA,NA,NA,ZFP42,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.9,PR000677628,NA,Q96MM3,P22227,,ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]
ENSG00000179528,NA,NA,NA,LBX2,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.10,PR000677571,NA,Q6XYB7,Q9WUN8,D4A7L0,ladybird homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15525]
ENSG00000179588,NA,NA,NA,ZFPM1,C2H2 ZF,zf-C2H2,2,2.7,2.7.2,,PR000677670,NA,Q8IX07,O35615,D4A168,"zinc finger protein, FOG family member 1 [Source:HGNC Symbol;Acc:HGNC:19762]"
ENSG00000179588,NA,NA,NA,ZFPM1,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000677670,NA,Q8IX07,O35615,D4A168,"zinc finger protein, FOG family member 1 [Source:HGNC Symbol;Acc:HGNC:19762]"
ENSG00000179909,NA,NA,NA,ZNF154,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677388,NA,Q13106,,,zinc finger protein 154 [Source:HGNC Symbol;Acc:HGNC:12939]
ENSG00000179930,NA,NA,NA,ZNF648,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000678284,NA,Q5T619,D3Z0W3,D3ZYA2,zinc finger protein 648 [Source:HGNC Symbol;Acc:HGNC:18190]
ENSG00000179943,NA,NA,NA,FIZ1,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000698815,NA,Q96SL8,Q9WTJ4,D3ZP93,FLT3-interacting zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:25917]
ENSG00000180318,NA,NA,NA,ALX1,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.1,PR000005708,NA,Q15699,Q8C8B0,Q63087,ALX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:1494]
ENSG00000180626,NA,NA,NA,ZNF594,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677046,NA,Q96JF6,,,zinc finger protein 594 [Source:HGNC Symbol;Acc:HGNC:29392]
ENSG00000181220,NA,NA,NA,ZNF746,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000715026,NA,Q6NUN9,Q3U133,F1LSG4,zinc finger protein 746 [Source:HGNC Symbol;Acc:HGNC:21948]
ENSG00000181666,NA,NA,NA,HKR1,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.61,PR000676875,NA,P10072,,,"HKR1, GLI-Kruppel zinc finger family member [Source:HGNC Symbol;Acc:HGNC:4928]"
ENSG00000181827,NA,NA,NA,RFX7,RFX,RFX_DNA_binding,3,3.3,3.3.3,,PR000717641,NA,Q2KHR2,F8VPJ6,E9PT49,regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777]
ENSG00000182111,NA,NA,NA,ZNF716,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000714051,NA,A6NP11,,,zinc finger protein 716 [Source:HGNC Symbol;Acc:HGNC:32458]
ENSG00000182463,NA,NA,NA,TSHZ2,C2H2 ZF,zf-C2H2,3,3.1,3.1.8,3.1.8.2,PR000676915,NA,Q9NRE2,Q68FE9,M0R6R4,teashirt zinc finger homeobox 2 [Source:HGNC Symbol;Acc:HGNC:13010]
ENSG00000182742,NA,NA,NA,HOXB4,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.4,PR000014559,NA,P17483,P10284,B1WBS2,homeobox B4 [Source:HGNC Symbol;Acc:HGNC:5115]
ENSG00000182903,NA,NA,NA,ABCA11P,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.77,PR000677699,NA,Q8TF20,,,zinc finger protein 721 [Source:HGNC Symbol;Acc:HGNC:29425]
ENSG00000182968,NA,NA,NA,SOX1,Sox,HMG_box,4,4.1,4.1.1,4.1.1.2,PR000013641,NA,O00570,P53783,,SRY-box 1 [Source:HGNC Symbol;Acc:HGNC:11189]
ENSG00000183734,NA,NA,NA,ASCL2,bHLH,HLH,1,1.2,1.2.2,1.2.2.2,PR000706100,NA,Q99929,O35885,P19360,achaete-scute family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:739]
ENSG00000183770,NA,NA,NA,FOXL2,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.12,PR000010129,NA,P58012,O88470,D4A0S1,forkhead box L2 [Source:HGNC Symbol;Acc:HGNC:1092]
ENSG00000183850,NA,NA,NA,ZNF730,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.59,PR000676772,NA,Q6ZMV8,,,zinc finger protein 730 [Source:HGNC Symbol;Acc:HGNC:32470]
ENSG00000184481,NA,NA,NA,FOXO4,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.15,PR000015424,NA,P98177,Q9WVH3,D4A433,forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139]
ENSG00000184486,NA,NA,NA,POU3F2,"Homeodomain,POU","Homeobox,Pou",3,3.1,3.1.10,3.1.10.3,PR000012745,NA,P20265,P31360,P56222,POU class 3 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9215]
ENSG00000184517,NA,NA,NA,ZFP1,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677672,NA,Q6P2D0,P08042,F1LXE4,ZFP1 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23328]
ENSG00000184635,NA,NA,NA,ZNF93,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677027,NA,P35789,,,zinc finger protein 93 [Source:HGNC Symbol;Acc:HGNC:13169]
ENSG00000184659,NA,NA,NA,FOXD4L4,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.4,PR000759933,NA,Q8WXT5,,,forkhead box D4-like 4 [Source:HGNC Symbol;Acc:HGNC:23762]
ENSG00000184677,NA,NA,NA,ZBTB40,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677212,NA,Q9NUA8,Q6PCS8,D4A365,zinc finger and BTB domain containing 40 [Source:HGNC Symbol;Acc:HGNC:29045]
ENSG00000184828,NA,NA,NA,ZBTB7C,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.8,PR000715919,NA,A1YPR0,Q8VCZ7,B2GV04,zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700]
ENSG00000184939,NA,NA,NA,ZFP90,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000678262,NA,Q8TF47,Q61967,Q4V8A8,ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]
ENSG00000185129,NA,NA,NA,PURA,Unknown,UNKNOWN,0,0,0.0.5,,PR000451764,NA,Q00577,P42669,F1LPS8,purine-rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]
ENSG00000185177,NA,NA,NA,ZNF479,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.57,PR000677591,NA,Q96JC4,,,zinc finger protein 479 [Source:HGNC Symbol;Acc:HGNC:23258]
ENSG00000185219,NA,NA,NA,ZNF445,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000676906,NA,P59923,Q8R2V3,D3ZAK3,zinc finger protein 445 [Source:HGNC Symbol;Acc:HGNC:21018]
ENSG00000185404,NA,NA,NA,SP140L,SAND,SAND,5,5.3,5.3.5,5.3.5.1,PR000718070,NA,Q9H930,,,SP140 nuclear body protein like [Source:HGNC Symbol;Acc:HGNC:25105]
ENSG00000185507,NA,NA,NA,IRF7,IRF,IRF,3,3.5,3.5.3,,PR000006098,NA,Q92985,P70434,Q3SWU2,interferon regulatory factor 7 [Source:HGNC Symbol;Acc:HGNC:6122]
ENSG00000185551,NA,NA,NA,NR2F2,Nuclear receptor,zf-C4,2,2.1,2.1.3,2.1.3.5,PR000008364,NA,P24468,P43135,O09018,nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]
ENSG00000185591,NA,NA,NA,SP1,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.1,PR000015335,NA,P08047,O89090,Q01714,Sp1 transcription factor [Source:HGNC Symbol;Acc:HGNC:11205]
ENSG00000185630,NA,NA,NA,PBX1,Homeodomain,Homeobox,3,3.1,3.1.4,3.1.4.4,PR000014395,NA,P40424,P41778,D3ZJI6,pre-B-cell leukemia homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8632]
ENSG00000185730,NA,NA,NA,ZNF696,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677552,NA,Q9H7X3,,,zinc finger protein 696 [Source:HGNC Symbol;Acc:HGNC:25872]
ENSG00000186103,NA,NA,NA,ARGFX,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.2,PR000677823,NA,A6NJG6,,,arginine-fifty homeobox [Source:HGNC Symbol;Acc:HGNC:30146]
ENSG00000186230,NA,NA,NA,ZNF749,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000716175,NA,O43361,,,zinc finger protein 749 [Source:HGNC Symbol;Acc:HGNC:32783]
ENSG00000186448,NA,NA,NA,ZNF197,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000676391,NA,O14709,,,zinc finger protein 197 [Source:HGNC Symbol;Acc:HGNC:12988]
ENSG00000186487,NA,NA,NA,MYT1L,C2HC ZF,zf-C2HC,2,2.7,2.7.1,,PR000305276,NA,Q9UL68,P97500,P70475,myelin transcription factor 1-like [Source:HGNC Symbol;Acc:HGNC:7623]
ENSG00000186766,NA,NA,NA,FOXI2,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.9,PR000460664,NA,Q6ZQN5,Q3I5G5,F1LR72,forkhead box I2 [Source:HGNC Symbol;Acc:HGNC:32448]
ENSG00000186777,NA,NA,NA,ZNF732,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000676718,NA,B4DXR9,,,zinc finger protein 732 [Source:HGNC Symbol;Acc:HGNC:37138]
ENSG00000186814,NA,NA,NA,ZSCAN30,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000741577,NA,Q86W11,Q149X8,D3Z940,zinc finger and SCAN domain containing 30 [Source:HGNC Symbol;Acc:HGNC:33517]
ENSG00000187140,NA,NA,NA,FOXD3,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.4,PR000016219,NA,Q9UJU5,Q61060,F1LSL0,forkhead box D3 [Source:HGNC Symbol;Acc:HGNC:3804]
ENSG00000187801,NA,NA,NA,ZNF643,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.31,PR000676624,NA,Q9UJL9,,,ZFP69 zinc finger protein B [Source:HGNC Symbol;Acc:HGNC:28053]
ENSG00000187815,NA,NA,NA,ZNF642,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.31,PR000677752,NA,Q49AA0,,,ZFP69 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:24708]
ENSG00000187821,NA,NA,NA,HELT,bHLH,HLH,1,1.2,1.2.4,1.2.4.1,PR000678304,NA,A6NFD8,Q7TS99,D4ADJ5,helt bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:33783]
ENSG00000188227,NA,NA,NA,ZNF793,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677845,NA,Q6ZN11,,,zinc finger protein 793 [Source:HGNC Symbol;Acc:HGNC:33115]
ENSG00000188290,NA,NA,NA,HES4,bHLH,HLH,1,1.2,1.2.4,1.2.4.1,PR000678274,NA,Q9HCC6,,,hes family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24149]
ENSG00000188629,NA,NA,NA,ZNF177,"C2H2 ZF,GATA","zf-C2H2,GATA",2,2.3,2.3.3,2.3.3.40,PR000677439,NA,Q13360,,,zinc finger protein 177 [Source:HGNC Symbol;Acc:HGNC:12966]
ENSG00000188686,NA,NA,NA,SCXA,bHLH,HLH,1,1.2,1.2.3,1.2.3.2,PR000759931,NA,Q7RTU7,Q64124,G3V8X3,NA
ENSG00000188786,NA,NA,NA,MTF1,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.24,PR000007724,NA,Q14872,Q07243,D3ZBT4,metal-regulatory transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7428]
ENSG00000188909,NA,NA,NA,BSX,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.3,PR000677810,NA,Q3C1V8,Q810B3,D4A5F6,brain specific homeobox [Source:HGNC Symbol;Acc:HGNC:20450]
ENSG00000188994,NA,NA,NA,ZNF292,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.7,PR000677200,NA,O60281,Q9Z2U2,D3ZXZ1,zinc finger protein 292 [Source:HGNC Symbol;Acc:HGNC:18410]
ENSG00000189079,NA,NA,NA,ARID2,"ARID/BRIGHT,RFX","ARID,RFX_DNA_binding",3,3.7,3.7.1,3.7.1.2,PR000676839,NA,Q68CP9,E9Q7E2,D3ZJU0,AT-rich interaction domain 2 [Source:HGNC Symbol;Acc:HGNC:18037]
ENSG00000189164,NA,NA,NA,ZNF527,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677044,NA,Q8NB42,,,zinc finger protein 527 [Source:HGNC Symbol;Acc:HGNC:29385]
ENSG00000189190,NA,NA,NA,ZNF600,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.72,PR000676959,NA,Q6ZNG1,,,zinc finger protein 600 [Source:HGNC Symbol;Acc:HGNC:30951]
ENSG00000189298,NA,NA,NA,ZKSCAN3,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.26,PR000676356,NA,Q9BRR0,Q91VW9,F7DP88,zinc finger with KRAB and SCAN domains 3 [Source:HGNC Symbol;Acc:HGNC:13853]
ENSG00000196081,NA,NA,NA,ZNF724P,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,,NA,A8MTY0,,,"zinc finger protein 724, pseudogene [Source:HGNC Symbol;Acc:HGNC:32460]"
ENSG00000196172,NA,NA,NA,ZNF681,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677656,NA,Q96N22,,,zinc finger protein 681 [Source:HGNC Symbol;Acc:HGNC:26457]
ENSG00000196214,NA,NA,NA,ZNF766,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677582,NA,Q5HY98,,,zinc finger protein 766 [Source:HGNC Symbol;Acc:HGNC:28063]
ENSG00000196247,NA,NA,NA,ZNF107,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677500,NA,Q9UII5,,,zinc finger protein 107 [Source:HGNC Symbol;Acc:HGNC:12887]
ENSG00000196263,NA,NA,NA,ZNF471,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000453492,NA,Q9BX82,,,zinc finger protein 471 [Source:HGNC Symbol;Acc:HGNC:23226]
ENSG00000196267,NA,NA,NA,ZNF836,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.79,PR000678366,NA,Q6ZNA1,,,zinc finger protein 836 [Source:HGNC Symbol;Acc:HGNC:34333]
ENSG00000196268,NA,NA,NA,ZNF493,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677740,NA,Q6ZR52,,,zinc finger protein 493 [Source:HGNC Symbol;Acc:HGNC:23708]
ENSG00000196345,NA,NA,NA,ZNF167,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000451050,NA,Q9P0L1,E9PVW1,E9PTG0,zinc finger with KRAB and SCAN domains 7 [Source:HGNC Symbol;Acc:HGNC:12955]
ENSG00000196350,NA,NA,NA,ZNF729,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.80,PR000743176,NA,A6NN14,,,zinc finger protein 729 [Source:HGNC Symbol;Acc:HGNC:32464]
ENSG00000196357,NA,NA,NA,ZNF565,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000676405,NA,Q8N9K5,,,zinc finger protein 565 [Source:HGNC Symbol;Acc:HGNC:26726]
ENSG00000196409,NA,NA,NA,ZNF658,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.11,PR000677481,NA,Q5TYW1,,,NA
ENSG00000196417,NA,NA,NA,ZNF765,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.27,PR000677595,NA,Q7L2R6,,,zinc finger protein 765 [Source:HGNC Symbol;Acc:HGNC:25092]
ENSG00000196418,NA,NA,NA,ZNF124,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.33,PR000016671,NA,Q15973,,,zinc finger protein 124 [Source:HGNC Symbol;Acc:HGNC:12907]
ENSG00000196437,NA,NA,NA,ZNF569,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000676942,NA,Q5MCW4,Q80W31,,zinc finger protein 569 [Source:HGNC Symbol;Acc:HGNC:24737]
